session_id,user_id,call_timestamp,data_usage_mb,call_duration_min,plan_type,dropped_calls,complaint,app_frequency,app_category,tower_id,device_type,name,region_x,age,gender,join_date,arpu,tenure_months,recharge_id,amount,region_y,recharge_date,payment_mode,recharge_channel,successful,next_recharge_date,price,validity_days,data_limit_gb,sms_limit,plan_category,promo_offer,latitude,longitude,network_type,signal_strength_dbm,outage_flag,usage_id,monthly_data_gb,monthly_calls_min,complaints_count,usage_category,complaint_flag,churn,complaint_id,issue,complaint_date,severity,resolution_status,resolution_time_hours
27.0,105.0,30/07/2025,1782.0,33.2160941914203,UNLIMITED,2.0,,20.0,SHOPPING,T1,Android,Kiran,Hyderabad,20.0,FEMALE,24/11/2021,898.0,40.0,,,,,,,,,799.0,84.0,,,ultra,5G Access,,77.1,4G,-81.0,yes,5.0,56.77576408348186,226.9736638999422,1.0,High,Yes,YES,20.0,billing error,07-16-2025,MEDIUM,in progress,62.0
,114.0,,175.0,17.260923189896985,Premium,3.0,NO,,,T4,ANDROID,DIVYA,mumbai,26.0,female,2021-11-10,190.0,14.0,,,,,,,,,499.0,56.0,50.0,1000.0,Advanced,Free Ott,22.5,88.3,3G,-58.0,no,14.0,16.95748575512573,225.4204666655417,2.0,Medium,Yes,NO,44.0,CALL DROP,02-05-2025,LOW,Pending,2.0
51.0,109.0,08-17-2025,1226.0,5.669940994732023,basic,4.0,YES,32.0,Shopping,,ios,ARJUN,BANGALORE,26.0,male,2020-09-27,366.0,47.0,25.0,799.0,hyderabad,2025-03-28,card,Retail Store,YES,2025-04-25,199.0,28.0,5.0,100.0,Economy,10% off,22.5,88.3,3g,-58.0,No,9.0,23.05743430731525,130.8052997384762,3.0,Medium,Yes,NO,31.0,recharge failed,2025-05-12,MEDIUM,Resolved,46.0
114.0,119.0,16/08/2025,2604.0,7.553854851514284,BASIC,2.0,yes,45.0,utility,T5,FEATURE,Kabir,delhi,24.0,Female,09/09/2021,988.0,53.0,57.0,499.0,mumbai,2025-04-08,CARD,website,NO,05-06-2025,199.0,28.0,5.0,100.0,ECONOMY,10% Off,13.0,80.2,5g,-68.0,yes,19.0,17.293660552807754,339.848554033794,2.0,Medium,Yes,no,,,,,,
29.0,105.0,08-19-2025,353.0,2.395473219515075,Postpaid,0.0,Yes,35.0,Utility,T1,Ios,kiran,Hyderabad,20.0,Female,11-24-2021,898.0,40.0,,,,,,,,,399.0,30.0,20.0,500.0,Regular,20% Cashback,28.7,77.1,4g,-81.0,YES,5.0,56.77576408348186,226.9736638999422,1.0,high,Yes,YES,30.0,BILLING ERROR,06-10-2025,MEDIUM,resolved,50.0
33.0,106.0,27/08/2025,500.0,15.246614049652736,,3.0,NO,22.0,Streaming,t5,,anjali,MUMBAI,54.0,FEMALE,03-09-2021,487.0,40.0,,,,,,,,,399.0,30.0,20.0,500.0,REGULAR,20% cashback,13.0,80.2,5G,-68.0,Yes,6.0,6.959494789559148,287.0976296314246,2.0,LOW,Yes,NO,8.0,recharge failed,27/02/2025,MEDIUM,Pending,71.0
140.0,124.0,24/07/2025,,31.20139972321305,Prepaid,2.0,yes,41.0,social,T5,FEATURE,POOJA,delhi,53.0,female,05-14-2022,621.0,49.0,71.0,299.0,DELHI,,Upi,App,NO,03-27-2025,299.0,28.0,10.0,300.0,Standard,15% OFF,13.0,80.2,5G,-68.0,Yes,24.0,27.35721698872013,923.9623095627226,2.0,high,yes,NO,18.0,CALL DROP,2025-04-25,HIGH,Pending,21.0
117.0,120.0,05/07/2025,1177.0,43.62287191391239,Unlimited,2.0,NO,17.0,gaming,T5,Android,meera,,25.0,male,08-20-2024,670.0,28.0,,,,,,,,,799.0,84.0,,,ultra,5G Access,13.0,80.2,5G,-68.0,Yes,20.0,36.82997790515189,698.5330070916299,1.0,,Yes,NO,28.0,Call Drop,06-25-2025,low,resolved,31.0
74.0,113.0,12/08/2025,512.0,3.6850120470527887,Postpaid,0.0,yes,21.0,SHOPPING,T5,IOS,Rohit,hyderabad,31.0,Female,2020-10-18,642.0,12.0,,,,,,,,,399.0,30.0,20.0,500.0,Regular,20% Cashback,13.0,80.2,5g,-68.0,yes,13.0,31.72254404115145,,1.0,High,yes,NO,12.0,recharge failed,08-16-2025,HIGH,in progress,64.0
138.0,123.0,07-27-2025,813.0,26.250498956809963,prepaid,0.0,YES,39.0,utility,T2,,harsh,chennai,34.0,male,27/10/2023,797.0,40.0,69.0,799.0,Chennai,2025-04-24,Card,retail store,YES,22/05/2025,299.0,28.0,10.0,300.0,STANDARD,15% OFF,19.0,72.8,5G,-72.0,No,23.0,36.98282234905052,320.81419871318883,4.0,high,yes,no,38.0,RECHARGE FAILED,2025-05-02,high,IN PROGRESS,48.0
145.0,125.0,2025-08-27,2990.0,5.779167855226186,Postpaid,0.0,yes,3.0,Streaming,,IOS,RITESH,delhi,21.0,male,01-21-2020,212.0,45.0,,,,,,,,,399.0,30.0,20.0,500.0,,20% CASHBACK,12.9,77.5,4G,-57.0,no,25.0,34.85146913722004,528.4453619791897,4.0,HIGH,YES,No,,,,,,
27.0,105.0,2025-07-30,1782.0,33.2160941914203,unlimited,2.0,yes,20.0,shopping,T1,android,kiran,,20.0,Female,11-24-2021,898.0,40.0,,,,,,,,,799.0,84.0,,,ultra,5G Access,28.7,77.1,4G,-81.0,yes,5.0,56.77576408348186,226.9736638999422,1.0,high,yes,YES,41.0,Network Issue,03-01-2025,MEDIUM,pending,52.0
30.0,105.0,07-11-2025,1984.0,14.208601913711025,PREMIUM,1.0,no,,UTILITY,t3,Feature,kiran,hyderabad,20.0,FEMALE,2021-11-24,898.0,40.0,15.0,799.0,chennai,2025-04-09,wallet,Retail Store,Yes,2025-05-07,499.0,56.0,50.0,1000.0,Advanced,,12.9,77.5,4g,-57.0,NO,5.0,56.77576408348186,226.9736638999422,1.0,HIGH,Yes,yes,9.0,slow internet,26/01/2025,medium,Resolved,34.0
143.0,124.0,07-13-2025,1405.0,28.12487455862363,Unlimited,2.0,,45.0,STREAMING,T5,Android,Pooja,Delhi,53.0,Female,14/05/2022,621.0,49.0,70.0,799.0,BANGALORE,03-14-2025,upi,APP,No,,799.0,84.0,,,Ultra,5G Access,13.0,80.2,5G,-68.0,YES,24.0,27.35721698872013,923.9623095627226,2.0,high,yes,no,18.0,CALL DROP,,High,pending,21.0
5.0,101.0,08-02-2025,1857.0,,Postpaid,4.0,yes,,,T3,android,AMIT,Chennai,44.0,Female,11/12/2020,851.0,16.0,2.0,199.0,delhi,2025-07-15,Cash,app,no,08-12-2025,399.0,30.0,20.0,500.0,REGULAR,20% cashback,12.9,77.5,4g,-57.0,No,1.0,40.21758863078878,124.38639325313514,2.0,HIGH,yes,No,1.0,Network Issue,11/02/2025,MEDIUM,resolved,44.0
25.0,105.0,2025-07-03,980.0,12.399648508719425,POSTPAID,3.0,no,5.0,UTILITY,T5,FEATURE,Kiran,Hyderabad,20.0,Female,11-24-2021,898.0,40.0,,,,,,,,,399.0,30.0,20.0,500.0,regular,20% CASHBACK,13.0,80.2,5G,-68.0,Yes,5.0,56.77576408348186,226.9736638999422,1.0,HIGH,Yes,yes,30.0,billing error,06-10-2025,medium,Resolved,50.0
101.0,117.0,2025-08-21,1135.0,43.22420351853739,PREMIUM,3.0,no,24.0,utility,t4,FEATURE,aarav,CHENNAI,37.0,FEMALE,2020-03-23,962.0,39.0,49.0,399.0,Delhi,10/05/2025,Upi,RETAIL STORE,No,06-07-2025,499.0,56.0,50.0,1000.0,advanced,FREE OTT,22.5,88.3,3G,-58.0,No,17.0,30.88926370363833,160.4578599241391,4.0,HIGH,yes,No,32.0,Network Issue,06-26-2025,Medium,Resolved,31.0
2.0,101.0,2025-07-16,1585.0,38.5032944434416,Premium,4.0,No,26.0,Gaming,t3,android,Amit,CHENNAI,44.0,Female,12-11-2020,851.0,16.0,,,,,,,,,499.0,56.0,,1000.0,ADVANCED,free ott,12.9,,4G,-57.0,no,1.0,40.21758863078878,124.38639325313514,2.0,high,Yes,no,29.0,CALL DROP,2025-03-30,High,in progress,30.0
44.0,108.0,08-04-2025,1990.0,13.016898574561695,PREMIUM,4.0,No,7.0,GAMING,T1,IOS,Riya,Bangalore,38.0,Male,08-21-2024,941.0,10.0,22.0,799.0,mumbai,02-02-2025,WALLET,,no,,499.0,56.0,50.0,1000.0,,Free Ott,28.7,77.1,4g,-81.0,yes,8.0,49.41172658082957,407.6356165280884,1.0,high,YES,NO,26.0,CALL DROP,2025-03-25,High,In Progress,63.0
47.0,108.0,08-17-2025,1923.0,26.86604606283548,POSTPAID,2.0,NO,25.0,SOCIAL,T2,ANDROID,riya,BANGALORE,38.0,male,21/08/2024,941.0,10.0,,,,,,,,,399.0,30.0,20.0,500.0,Regular,20% CASHBACK,19.0,72.8,5G,-72.0,No,8.0,49.41172658082957,407.6356165280884,1.0,high,YES,no,26.0,Call Drop,03-25-2025,HIGH,in progress,63.0
128.0,122.0,2025-07-23,1128.0,16.83855299636263,premium,1.0,YES,22.0,shopping,T5,feature,SIMRAN,HYDERABAD,31.0,Female,,278.0,42.0,,,,,,,,,499.0,56.0,50.0,1000.0,ADVANCED,free ott,13.0,80.2,5g,-68.0,,22.0,22.524539840552467,962.7644595818984,0.0,MEDIUM,No,yes,,,,,,
124.0,121.0,02/08/2025,142.0,12.3262616074623,BASIC,2.0,no,47.0,Social,T1,Android,,MUMBAI,52.0,female,2023-07-27,493.0,29.0,63.0,499.0,DELHI,2025-03-07,card,,no,04/04/2025,199.0,28.0,5.0,100.0,ECONOMY,10% off,28.7,77.1,4g,,Yes,21.0,26.28869044374024,444.8246754245477,1.0,high,yes,No,45.0,Call Drop,02-03-2025,HIGH,IN PROGRESS,9.0
120.0,120.0,2025-08-12,348.0,24.101548033871865,basic,3.0,no,30.0,Streaming,,ANDROID,meera,CHENNAI,25.0,male,2024-08-20,670.0,28.0,60.0,199.0,BANGALORE,29/08/2025,card,RETAIL STORE,NO,2025-09-26,199.0,28.0,5.0,100.0,economy,10% Off,19.0,72.8,,-72.0,NO,20.0,36.82997790515189,698.5330070916299,1.0,high,yes,no,2.0,network issue,10/07/2025,MEDIUM,IN PROGRESS,60.0
139.0,124.0,21/07/2025,225.0,7.149771668227802,Unlimited,0.0,yes,13.0,Social,T4,ios,pooja,Delhi,,Female,05-14-2022,621.0,49.0,70.0,799.0,Bangalore,14/03/2025,Upi,App,NO,2025-04-11,799.0,84.0,,,ultra,5g access,22.5,88.3,,-58.0,No,24.0,27.35721698872013,923.9623095627226,2.0,high,YES,no,36.0,BILLING ERROR,2025-05-02,medium,Pending,19.0
41.0,107.0,07-10-2025,1446.0,26.51263031384269,POSTPAID,1.0,,32.0,Utility,T2,Feature,Vikram,bangalore,24.0,FEMALE,11-14-2020,202.0,38.0,,,,,,,,,399.0,30.0,20.0,500.0,regular,20% CASHBACK,19.0,72.8,5G,-72.0,No,7.0,52.83375640076704,678.633007252828,1.0,High,yes,no,,,,,,
112.0,119.0,08-03-2025,1768.0,44.855383994177934,Unlimited,4.0,No,23.0,Utility,T5,Feature,KABIR,delhi,24.0,female,2021-09-09,988.0,,,,,,,,,,799.0,84.0,,,ULTRA,5G Access,13.0,80.2,5G,-68.0,YES,19.0,17.293660552807754,339.848554033794,2.0,MEDIUM,yes,No,,,,,,
,104.0,07-02-2025,1469.0,24.02000150686908,,2.0,yes,20.0,STREAMING,T4,android,Sneha,Hyderabad,32.0,FEMALE,01-30-2022,869.0,13.0,12.0,799.0,BANGALORE,03-05-2025,cash,RETAIL STORE,NO,04-02-2025,799.0,84.0,,,ultra,5G Access,22.5,88.3,3G,-58.0,no,4.0,59.34626935341568,642.8776619592817,2.0,high,yes,no,11.0,Recharge Failed,2025-04-17,High,In Progress,30.0
70.0,112.0,17/08/2025,1540.0,,premium,,YES,44.0,shopping,t5,Android,SAKSHI,Bangalore,42.0,Female,02/04/2020,529.0,33.0,35.0,199.0,chennai,02-12-2025,WALLET,website,no,03-12-2025,499.0,56.0,50.0,1000.0,ADVANCED,free ott,13.0,80.2,5G,-68.0,yes,12.0,52.37114260207894,538.6880784245623,0.0,high,No,NO,4.0,SLOW INTERNET,01-29-2025,low,resolved,55.0
117.0,120.0,05/07/2025,1177.0,43.62287191391239,Unlimited,2.0,no,17.0,GAMING,T5,android,Meera,CHENNAI,25.0,MALE,2024-08-20,,28.0,,,,,,,,,799.0,84.0,,,ULTRA,5G Access,13.0,80.2,5G,-68.0,YES,20.0,36.82997790515189,,1.0,high,yes,no,2.0,network issue,07-10-2025,MEDIUM,in progress,60.0
52.0,109.0,2025-08-15,146.0,32.07902506298933,premium,3.0,No,16.0,GAMING,T5,Android,Arjun,Bangalore,26.0,MALE,09-27-2020,366.0,47.0,,,,,,,,,499.0,56.0,50.0,,ADVANCED,Free Ott,13.0,80.2,5G,-68.0,Yes,9.0,23.05743430731525,130.8052997384762,3.0,MEDIUM,Yes,NO,48.0,network issue,07/02/2025,LOW,pending,4.0
79.0,114.0,2025-08-01,798.0,6.2993501479601255,BASIC,3.0,,12.0,Shopping,T5,ANDROID,DIVYA,Mumbai,26.0,female,11-10-2021,190.0,14.0,40.0,799.0,Mumbai,2025-04-14,UPI,retail store,yes,2025-05-12,199.0,28.0,5.0,100.0,ECONOMY,10% Off,13.0,80.2,,-68.0,yes,14.0,16.95748575512573,225.4204666655417,2.0,MEDIUM,,NO,44.0,Call Drop,02-05-2025,low,PENDING,2.0
55.0,,,,37.94714518202485,PREPAID,0.0,Yes,12.0,shopping,T5,Ios,neha,hyderabad,35.0,female,03/08/2023,913.0,44.0,,,,,,,,,299.0,28.0,10.0,,standard,,13.0,80.2,5G,-68.0,yes,10.0,25.745875827091943,596.8424627667822,1.0,high,yes,NO,22.0,billing error,17/06/2025,high,RESOLVED,2.0
5.0,101.0,2025-08-02,1857.0,7.991252539452654,postpaid,4.0,yes,15.0,STREAMING,T3,ANDROID,AMIT,chennai,44.0,female,11/12/2020,851.0,16.0,2.0,199.0,Delhi,15/07/2025,CASH,App,NO,12/08/2025,399.0,30.0,20.0,500.0,,,12.9,77.5,,-57.0,no,1.0,40.21758863078878,124.38639325313514,2.0,,yes,,6.0,network issue,2025-05-06,Medium,In Progress,26.0
59.0,110.0,2025-07-30,2394.0,4.051793490740899,Unlimited,1.0,YES,16.0,Shopping,T3,Feature,NEHA,HYDERABAD,,Female,08-03-2023,913.0,44.0,28.0,799.0,CHENNAI,07-05-2025,Card,Website,No,02/08/2025,799.0,84.0,,,Ultra,5G ACCESS,12.9,77.5,4g,-57.0,NO,10.0,25.745875827091943,596.8424627667822,1.0,HIGH,yes,No,19.0,Recharge Failed,06-26-2025,low,pending,64.0
6.0,101.0,2025-07-23,640.0,11.838321116139769,PREMIUM,2.0,yes,22.0,Streaming,,android,Amit,chennai,44.0,FEMALE,2020-12-11,851.0,16.0,,,,,,,,,499.0,,50.0,1000.0,Advanced,Free Ott,22.5,88.3,3G,-58.0,No,1.0,40.21758863078878,124.38639325313514,2.0,HIGH,yes,,1.0,,02-11-2025,MEDIUM,Resolved,44.0
70.0,112.0,2025-08-17,,30.013845189884883,PREMIUM,,YES,44.0,SHOPPING,t5,Android,Sakshi,Bangalore,,Female,04-02-2020,529.0,,,,CHENNAI,12/02/2025,wallet,Website,,03-12-2025,499.0,56.0,50.0,1000.0,advanced,FREE OTT,13.0,80.2,5g,-68.0,yes,12.0,52.37114260207894,538.6880784245623,0.0,High,no,No,23.0,Network Issue,2025-02-08,HIGH,IN PROGRESS,14.0
125.0,121.0,22/07/2025,2995.0,8.531815821028658,PREMIUM,3.0,NO,40.0,SOCIAL,T4,,Nikhil,mumbai,52.0,Female,27/07/2023,493.0,29.0,,,,,,,,,499.0,56.0,50.0,1000.0,Advanced,free ott,22.5,88.3,3G,-58.0,no,21.0,26.28869044374024,444.8246754245477,1.0,HIGH,,no,45.0,CALL DROP,02-03-2025,High,in progress,9.0
144.0,124.0,2025-07-03,1412.0,2.323977614765214,prepaid,4.0,YES,6.0,gaming,t4,Android,Pooja,Delhi,53.0,Female,2022-05-14,621.0,,71.0,299.0,Delhi,02-27-2025,Upi,App,No,27/03/2025,299.0,28.0,10.0,300.0,STANDARD,15% off,22.5,88.3,3G,-58.0,NO,24.0,27.35721698872013,923.9623095627226,2.0,high,Yes,No,18.0,call drop,2025-04-25,HIGH,Pending,21.0
74.0,113.0,12/08/2025,512.0,3.6850120470527887,POSTPAID,0.0,Yes,21.0,SHOPPING,T5,ios,rohit,Hyderabad,31.0,Female,2020-10-18,642.0,12.0,,,,,,,,,399.0,30.0,20.0,500.0,regular,20% Cashback,13.0,80.2,,,YES,13.0,31.72254404115145,767.518249805799,1.0,High,yes,no,25.0,Call Drop,2025-08-03,medium,IN PROGRESS,57.0
55.0,110.0,2025-07-06,1953.0,37.94714518202485,PREPAID,0.0,Yes,,shopping,T5,Ios,NEHA,Hyderabad,35.0,Female,08-03-2023,913.0,44.0,,,,,,,,,299.0,28.0,10.0,300.0,standard,15% Off,13.0,80.2,5g,-68.0,YES,10.0,25.745875827091943,596.8424627667822,1.0,high,yes,NO,19.0,Recharge Failed,26/06/2025,LOW,pending,64.0
62.0,111.0,08/07/2025,2365.0,34.824670189168174,prepaid,4.0,Yes,39.0,utility,T4,ios,Manoj,chennai,21.0,FEMALE,2020-04-08,337.0,46.0,,,,,,,,,299.0,28.0,10.0,300.0,standard,15% Off,22.5,88.3,3G,-58.0,NO,11.0,14.731610454695604,977.0925386789828,3.0,MEDIUM,Yes,NO,34.0,NETWORK ISSUE,2025-06-11,High,Resolved,41.0
83.0,,2025-08-17,1267.0,,basic,4.0,Yes,42.0,Shopping,T2,ANDROID,DIVYA,MUMBAI,26.0,Female,,190.0,14.0,40.0,799.0,Mumbai,04-14-2025,upi,Retail Store,yes,2025-05-12,199.0,28.0,5.0,100.0,Economy,10% OFF,,72.8,5g,-72.0,no,14.0,16.95748575512573,225.4204666655417,2.0,MEDIUM,,NO,7.0,,08-25-2025,Low,resolved,53.0
146.0,125.0,07-06-2025,2690.0,19.647063560555445,PREPAID,3.0,NO,24.0,SHOPPING,T2,ANDROID,Ritesh,DELHI,21.0,MALE,2020-01-21,212.0,,74.0,799.0,Chennai,,Upi,Retail Store,Yes,03-26-2025,299.0,28.0,10.0,300.0,Standard,15% off,19.0,72.8,5G,-72.0,No,25.0,34.85146913722004,528.4453619791897,4.0,HIGH,,No,,,,,,
108.0,118.0,2025-07-08,,18.187924775756134,Unlimited,0.0,NO,18.0,SHOPPING,t1,feature,Tanya,Hyderabad,45.0,,2024-10-09,214.0,38.0,,,,,,,,,799.0,84.0,,,Ultra,5G Access,28.7,77.1,4G,-81.0,YES,,50.12502461501769,285.7791445845429,1.0,HIGH,YES,NO,17.0,SLOW INTERNET,2025-07-26,Low,pending,50.0
67.0,112.0,2025-07-07,995.0,29.365354690178485,Basic,3.0,,24.0,gaming,T4,FEATURE,sakshi,Bangalore,42.0,FEMALE,04-02-2020,529.0,33.0,,,,,,,,,199.0,28.0,5.0,100.0,economy,10% OFF,22.5,88.3,3G,-58.0,no,12.0,52.37114260207894,538.6880784245623,0.0,High,NO,no,42.0,SLOW INTERNET,04/07/2025,medium,in progress,64.0
100.0,117.0,,1649.0,14.663239714095484,Premium,0.0,yes,3.0,GAMING,t1,Feature,Aarav,chennai,37.0,female,03-23-2020,962.0,39.0,51.0,799.0,Chennai,02-11-2025,upi,APP,yes,11/03/2025,499.0,,50.0,1000.0,ADVANCED,FREE OTT,28.7,77.1,4G,-81.0,YES,17.0,30.88926370363833,160.4578599241391,4.0,HIGH,Yes,no,40.0,slow internet,26/05/2025,LOW,Resolved,39.0
79.0,114.0,2025-08-01,798.0,6.2993501479601255,Basic,3.0,NO,12.0,Shopping,T5,android,DIVYA,Mumbai,26.0,FEMALE,2021-11-10,190.0,14.0,,799.0,Mumbai,2025-04-14,UPI,retail store,Yes,2025-05-12,199.0,28.0,5.0,100.0,ECONOMY,10% Off,13.0,80.2,5g,-68.0,Yes,14.0,16.95748575512573,225.4204666655417,2.0,MEDIUM,Yes,NO,7.0,Call Drop,08-25-2025,low,RESOLVED,53.0
104.0,118.0,07-10-2025,140.0,13.177844102733296,PREMIUM,2.0,Yes,17.0,gaming,T1,ANDROID,tanya,HYDERABAD,45.0,male,,214.0,38.0,,,,,,,,,499.0,56.0,50.0,1000.0,Advanced,free ott,28.7,77.1,4g,-81.0,YES,18.0,50.12502461501769,285.7791445845429,1.0,High,yes,NO,17.0,SLOW INTERNET,2025-07-26,low,Pending,50.0
5.0,101.0,2025-08-02,1857.0,7.991252539452654,,4.0,yes,15.0,STREAMING,T3,android,AMIT,Chennai,44.0,Female,11/12/2020,,16.0,2.0,199.0,DELHI,2025-07-15,Cash,App,no,08-12-2025,399.0,30.0,,500.0,REGULAR,20% cashback,12.9,77.5,4G,-57.0,No,1.0,40.21758863078878,124.38639325313514,2.0,High,yes,No,29.0,Call Drop,03-30-2025,high,In Progress,30.0
131.0,122.0,2025-07-05,2941.0,36.37464715308883,basic,0.0,NO,22.0,UTILITY,T3,ANDROID,Simran,HYDERABAD,31.0,FEMALE,11-15-2021,278.0,42.0,,,,,,,,,199.0,28.0,5.0,100.0,Economy,10% Off,12.9,77.5,4G,,no,22.0,22.524539840552467,962.7644595818984,0.0,MEDIUM,no,yes,,,,,,
28.0,105.0,08-03-2025,727.0,5.6180184947871,unlimited,3.0,NO,38.0,Gaming,T4,android,kiran,hyderabad,20.0,female,24/11/2021,898.0,40.0,,,,,,,,,799.0,84.0,,,ultra,5G ACCESS,22.5,88.3,3g,-58.0,,5.0,56.77576408348186,226.9736638999422,1.0,High,,YES,41.0,network issue,2025-03-01,medium,pending,52.0
85.0,,07-10-2025,334.0,32.350753806783864,Prepaid,3.0,,9.0,UTILITY,t2,android,VARUN,CHENNAI,43.0,Female,2021-12-23,306.0,13.0,,,,,,,,,299.0,28.0,10.0,300.0,standard,15% off,19.0,72.8,5G,-72.0,no,15.0,9.672020245269165,910.5150711127473,1.0,low,yes,NO,5.0,Recharge Failed,02-01-2025,high,PENDING,25.0
5.0,101.0,,1857.0,7.991252539452654,postpaid,4.0,yes,15.0,STREAMING,T3,android,amit,CHENNAI,44.0,Female,12-11-2020,851.0,16.0,2.0,199.0,delhi,2025-07-15,cash,APP,NO,08-12-2025,399.0,30.0,20.0,500.0,regular,,12.9,77.5,4G,-57.0,no,1.0,40.21758863078878,124.38639325313514,2.0,,yes,NO,15.0,Network Issue,2025-05-28,LOW,RESOLVED,29.0
103.0,118.0,07-28-2025,2845.0,11.863974065312837,PREPAID,3.0,Yes,28.0,UTILITY,T5,android,TANYA,Hyderabad,45.0,male,09/10/2024,214.0,38.0,52.0,799.0,Delhi,15/08/2025,Wallet,retail store,Yes,12/09/2025,299.0,28.0,10.0,300.0,Standard,15% Off,,80.2,5g,-68.0,Yes,18.0,50.12502461501769,285.7791445845429,1.0,HIGH,Yes,NO,43.0,RECHARGE FAILED,27/01/2025,low,pending,
36.0,106.0,,,14.073211584956798,prepaid,2.0,No,49.0,Streaming,T1,Ios,ANJALI,MUMBAI,54.0,female,03-09-2021,487.0,40.0,17.0,499.0,Delhi,2025-04-22,WALLET,retail store,Yes,2025-05-20,299.0,28.0,10.0,300.0,Standard,15% off,28.7,77.1,4G,-81.0,YES,6.0,6.959494789559148,287.0976296314246,2.0,Low,Yes,NO,16.0,BILLING ERROR,08-21-2025,low,resolved,50.0
106.0,118.0,08-06-2025,1681.0,5.276616322764015,PREMIUM,1.0,Yes,5.0,Streaming,T1,feature,TANYA,hyderabad,45.0,male,09/10/2024,214.0,38.0,,,,,,,,,499.0,56.0,50.0,1000.0,Advanced,Free Ott,28.7,77.1,4G,-81.0,YES,18.0,50.12502461501769,285.7791445845429,1.0,High,yes,,43.0,Recharge Failed,27/01/2025,low,pending,5.0
49.0,109.0,07-02-2025,1815.0,3.6698935804651978,Unlimited,2.0,Yes,37.0,gaming,T1,ANDROID,ARJUN,BANGALORE,26.0,MALE,2020-09-27,,47.0,27.0,299.0,BANGALORE,19/01/2025,Cash,app,yes,02-16-2025,799.0,84.0,,,,5G Access,28.7,77.1,4g,-81.0,yes,9.0,23.05743430731525,130.8052997384762,3.0,Medium,Yes,No,31.0,recharge failed,2025-05-12,medium,RESOLVED,
8.0,102.0,08-10-2025,1151.0,,Basic,3.0,Yes,30.0,Utility,T3,IOS,Priya,HYDERABAD,45.0,female,2020-03-18,445.0,56.0,4.0,499.0,DELHI,2025-05-18,wallet,retail store,No,15/06/2025,199.0,28.0,5.0,100.0,economy,10% OFF,12.9,77.5,4g,-57.0,NO,2.0,,117.73948397892774,0.0,High,No,no,24.0,Recharge Failed,2025-02-14,High,pending,52.0
9.0,102.0,08-26-2025,1763.0,36.71992667205469,Basic,3.0,NO,25.0,Utility,T1,Android,priya,Hyderabad,45.0,Female,03-18-2020,445.0,56.0,4.0,499.0,delhi,2025-05-18,WALLET,RETAIL STORE,No,06-15-2025,199.0,28.0,5.0,100.0,Economy,10% Off,28.7,77.1,4g,-81.0,Yes,,40.969779128726245,117.73948397892774,0.0,HIGH,no,No,49.0,Call Drop,2025-05-25,high,In Progress,33.0
62.0,111.0,2025-07-08,2365.0,34.824670189168174,PREPAID,4.0,YES,39.0,utility,t4,Ios,manoj,chennai,21.0,FEMALE,,337.0,46.0,,,,,,,,,,28.0,,300.0,STANDARD,15% OFF,22.5,88.3,3G,-58.0,no,11.0,14.731610454695604,977.0925386789828,3.0,MEDIUM,Yes,NO,10.0,network issue,19/02/2025,Low,PENDING,50.0
68.0,112.0,08-25-2025,2837.0,26.654782791893133,Postpaid,0.0,No,33.0,Social,T5,Ios,SAKSHI,BANGALORE,42.0,female,04-02-2020,529.0,33.0,,,,,,,,,399.0,30.0,20.0,500.0,Regular,20% CASHBACK,13.0,80.2,5G,-68.0,YES,12.0,52.37114260207894,538.6880784245623,0.0,high,No,No,23.0,Network Issue,2025-02-08,HIGH,IN PROGRESS,14.0
64.0,111.0,07-28-2025,2669.0,42.8132664584296,,3.0,No,34.0,,T4,Feature,,chennai,21.0,female,08/04/2020,337.0,46.0,,,,,,,,,399.0,,20.0,500.0,Regular,20% Cashback,22.5,88.3,3G,-58.0,No,11.0,,977.0925386789828,3.0,MEDIUM,YES,No,34.0,NETWORK ISSUE,2025-06-11,High,RESOLVED,41.0
100.0,117.0,2025-08-30,1649.0,14.663239714095484,Premium,0.0,yes,3.0,Gaming,T1,feature,aarav,chennai,37.0,FEMALE,03-23-2020,962.0,39.0,51.0,799.0,Chennai,02-11-2025,UPI,app,Yes,11/03/2025,499.0,56.0,50.0,1000.0,advanced,FREE OTT,28.7,77.1,4G,-81.0,Yes,17.0,30.88926370363833,160.4578599241391,4.0,high,yes,no,32.0,Network Issue,26/06/2025,medium,Resolved,31.0
61.0,111.0,07-08-2025,1192.0,6.048750495548085,Prepaid,3.0,Yes,5.0,streaming,t4,feature,MANOJ,chennai,21.0,female,08/04/2020,337.0,46.0,,,,,,,,,299.0,28.0,10.0,300.0,standard,15% OFF,22.5,88.3,3G,-58.0,No,11.0,14.731610454695604,977.0925386789828,3.0,medium,yes,no,13.0,RECHARGE FAILED,2025-08-01,LOW,resolved,23.0
116.0,120.0,08/08/2025,349.0,24.37323113886311,postpaid,2.0,YES,12.0,Shopping,T1,FEATURE,MEERA,Chennai,25.0,Male,2024-08-20,670.0,28.0,,,,,,,,,399.0,30.0,20.0,500.0,regular,20% Cashback,28.7,77.1,4G,-81.0,YES,20.0,36.82997790515189,698.5330070916299,1.0,HIGH,yes,No,,Call Drop,06-25-2025,Low,RESOLVED,31.0
